DELIVERY SCHEDULE ON AGUSTUS 2026,,,,,,,,,, ,,,
Actual Exp Date,ORG DELVY,BUYER,MAKER,SHIPER,STYLE,BUYER PO.,Order QTY,SHIP MODE,% OVER/SHORT,PPIC,,,
,,,,,,,,,,Plan Exp QTY (PC),QTY CTN ,Bal -Order,QTY (DZ)
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_F001,2088,SEA,0,2088,174,0,174
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_F002,888,SEA,0,888,74,0,74
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_F003,612,SEA,0,612,51,0,51
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_I001,1392,SEA,0,1392,58,0,116
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_I002,696,SEA,0,696,58,0,58
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_I003,696,SEA,0,696,58,0,58
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N001,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N002,48,SEA,0,48,2,0,4
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N003,48,SEA,0,48,2,0,4
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N004,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N005,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N006,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N007,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N008,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_N009,24,SEA,0,24,1,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60325N030B,M_SOLID005,1320,SEA,0,1320,55,0,110
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E019,24,SEA,0,24,2,0,2
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E020,36,SEA,0,36,3,0,3
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E021,36,SEA,0,36,3,0,3
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E022,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E023,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E024,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E025,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E026,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E053,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E054,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_E055,12,SEA,0,12,1,0,1
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_F013,396,SEA,0,396,33,0,33
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_F014,312,SEA,0,312,26,0,26
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_F015,84,SEA,0,84,7,0,7
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_I010,480,SEA,0,480,40,0,40
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_I011,360,SEA,0,360,30,0,30
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_I012,240,SEA,0,240,20,0,20
2024-12-31,2024-12-18,G.U,GLD1,GLD,60325N030B,DT_HK_SOLID003,936,SEA,0,936,39,0,78
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E076,24,SEA,0,24,1,0,2
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E077,12,SEA,0,12,1,0,1
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E078,24,SEA,0,24,1,0,2
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E079,12,SEA,0,12,1,0,1
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E080,12,SEA,0,12,1,0,1
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E081,12,SEA,0,12,1,0,1
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E082,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E083,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E084,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E085,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E086,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E087,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E088,60,SEA,0,60,5,0,5
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E089,60,SEA,0,60,5,0,5
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E090,36,SEA,0,36,3,0,3
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_E091,48,SEA,0,48,4,0,4
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F099,552,SEA,0,552,46,0,46
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F101,216,SEA,0,216,18,0,18
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F102,624,SEA,0,624,52,0,52
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F103,132,SEA,0,132,11,0,11
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F104,264,SEA,0,264,22,0,22
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F105,912,SEA,0,912,76,0,76
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F106,192,SEA,0,192,16,0,16
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F107,228,SEA,0,228,19,0,19
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F108,360,SEA,0,360,30,0,30
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F109,108,SEA,0,108,9,0,9
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F111,528,SEA,0,528,44,0,44
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F112,96,SEA,0,96,8,0,8
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_F113,228,SEA,0,228,19,0,19
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_I032,960,SEA,0,960,40,0,80
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_I033,480,SEA,0,480,20,0,40
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_I034,240,SEA,0,240,10,0,20
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_I035,240,SEA,0,240,10,0,20
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_I036,240,SEA,0,240,10,0,20
2024-12-31,2024-12-24,G.U,GLD1,GLD,60375N066B,DT_HK_SOLID_001,2808,SEA,0,2808,117,0,234
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F037,72,SEA,0,72,6,0,6
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F038,48,SEA,0,48,4,0,4
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F039,96,SEA,0,96,8,0,8
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F040,36,SEA,0,36,3,0,3
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F041,96,SEA,0,96,8,0,8
2024-12-31,2024-12-31,G.U,GLD1,GLD,60125H010C,DT_HK_F042,48,SEA,0,48,4,0,4
2025-01-03,2025-01-02,G.U,GLD1,GLD,60125N006A,T_N028,24,SEA,0,24,2,0,2
2025-01-03,2025-01-02,G.U,GLD1,GLD,60125N006A,T_N035,12,SEA,0,12,1,0,1
2025-01-03,2025-01-02,G.U,GLD1,GLD,60125N006A,T_R008,10,SEA,0,10,1,0,0.833333
2025-01-03,2025-01-02,G.U,GLD1,GLD,60125N006A,T_SOLID003,1098,SEA,0,1098,62,0,91.5
2025-01-03,2024-12-24,G.U,GLD1,GLD,60125N006A,W_N028,12,SEA,0,12,1,0,1
2025-01-03,2024-12-24,G.U,GLD1,GLD,60125N006A,W_N035,24,SEA,0,24,2,0,2
2025-01-03,2024-12-24,G.U,GLD1,GLD,60125N006A,W_SOLID003,1188,SEA,0,1188,66,0,99
2024-12-30,2024-12-26,ONY,GLD1,GLD,694169_SP25,U4NH5_9A,1246,SEA,0.082665,1349,23,103,112.416667
2024-12-30,2024-12-26,ONY,GLD1,GLD,694169_SP25,U4NH5_MA,1400,SEA,0.080714,1513,26,113,126.083333
2024-12-30,2024-12-26,ONY,GLD1,GLD,694169_SP25,U7IQ9_7A,510,SEA,-0.011765,504,15,-6,42
2024-12-30,2024-12-26,ONY,GLD1,GLD,734456_SP25,U3ET5_NA,6822,SEA,0.021988,6972,261,150,581
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A409RS_HO24,15229128,6040,SEA,0.046358,6320,632,280,526.666667
2025-01-03,2024-12-31,KOH,GLD1,GLD,MX41V305/307R_6,15239582,3190,SEA,0.081505,3450,345,260,287.5
2025-01-03,2024-12-31,KOH,GLD1,GLD,MX21V133R_7,15239593,72,SEA,0,72,12,0,6
2025-01-03,2024-12-31,KOH,GLD1,GLD,MX41V305/307R_6,15239593,180,SEA,0,180,30,0,15
2025-01-03,2024-12-31,KOH,GLD1,GLD,MX41V305/307R_6,15239593_1,294,SEA,0,294,49,0,24.5
2025-01-03,2024-12-30,KOH,GLD1,GLD,WX34A505_SP25,15347311_RS,228,SEA,0,228,19,0,19
2025-01-03,2024-12-30,KOH,GLD1,GLD,WX34A505_SP25,15347311_RSL,204,SEA,0,204,17,0,17
2025-01-03,2024-12-30,KOH,GLD1,GLD,WX34A505_SP25,15347311_RSS,204,SEA,0,204,17,0,17
2025-01-03,2024-12-30,KOH,GLD1,GLD,WX43A519_SP25,15348916,864,SEA,0.069444,924,77,60,77
2025-01-03,2024-12-30,KOH,GLD1,GLD,WX43A519_SP25,15353535,408,SEA,0.176471,480,40,72,40
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A401_SP25,15370487,4300,SEA,0,4300,430,0,358.333333
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A401_SP25,15370490,1998,SEA,0,1998,333,0,166.5
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A413_SP25,15377109,3530,SEA,0,3530,353,0,294.166667
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A413_SP25,15377128,5905,SEA,0.028789,6075,1215,170,506.25
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A413_SP25,15377131,198,SEA,0,198,33,0,16.5
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX43A413_SP25,15377133,24,SEA,0,24,4,0,2
2025-01-03,2025-01-02,KOH,GLD1,GLD,MX51A414_SP25,15377133,882,SEA,0,882,147,0,73.5
2025-01-03,2025-01-02,ONY,GLD1,GLD,583200_SP25,U6KS8_6A,164,SEA,0.02439,168,4,4,14
2025-01-03,2025-01-02,ONY,GLD1,GLD,583200_SP25,U6KS8_JA,466,SEA,0.030043,480,11,14,40
2025-01-03,2025-01-02,ONY,GLD1,GLD,583200_SP25,U6KS9_6A,167,SEA,0.02994,172,4,5,14.333333
2025-01-03,2025-01-02,ONY,GLD1,GLD,583200_SP25,U6KS9_JA,493,SEA,0.028398,507,10,14,42.25
2025-01-03,2025-01-02,ONY,GLD1,GLD,694169_SP25,U7IQ9_NA,261,SEA,-0.015326,257,11,-4,21.416667
2025-01-03,2025-01-02,ONY,GLD1,GLD,734456_SP25,U3ET5_YA,5405,SEA,0.014801,5485,207,80,457.083333
2025-01-03,2025-01-02,ONY,GLD1,GLD,734456_SP25,U6KC7_6A,487,SEA,0.022587,498,13,11,41.5
2025-01-03,2025-01-02,ONY,GLD1,GLD,734456_SP25,U6KC7_JA,1035,SEA,0.026087,1062,27,27,88.5
2025-01-03,2025-01-02,ONY,GLD1,GLD,734456_SP25,U6KC9_6A,531,SEA,0,531,15,0,44.25
2025-01-03,2025-01-02,ONY,GLD1,GLD,734456_SP25,U6KC9_JA,1123,SEA,0,1123,33,0,93.583333
2025-01-03,2025-01-02,ONY,GLD1,GLD,734457_SP25,U6JZ7_6A,271,SEA,0.02214,277,7,6,23.083333
2025-01-03,2025-01-02,ONY,GLD1,GLD,734457_SP25,U6JZ7_JA,587,SEA,0.02385,601,15,14,50.083333
2025-01-03,2025-01-02,ONY,GLD1,GLD,734457_SP25,U6JZ8_6A,204,SEA,0.04902,214,6,10,17.833333
2025-01-03,2025-01-02,ONY,GLD1,GLD,734457_SP25,U6JZ8_JA,431,SEA,0.058005,456,12,25,38
2025-01-03,2025-01-02,TGT,GLD1,GLD,M9232P_C225IND,4086946_PSW,39660,SEA,0.049319,41616,3468,1956,3468
2025-01-02,2025-01-02,TGT,GLD1,GLD,45M87P_C125,1573815,25908,SEA,0.044465,27060,2255,1152,2255
2025-01-02,2025-01-02,TGT,GLD1,GLD,45M87P_C125,1804638,19500,SEA,0.041846,20316,1693,816,1693
2025-01-02,2025-01-02,TGT,GLD1,GLD,M9232P_C225IND,3639740_PSW_T1,5196,SEA,0.039261,5400,450,204,450
2024-12-30,2024-12-26,ATH,GLD2,GLD,416369_SU25,U4OS2_GA,30,SEA,0,30,2,0,2.5
2024-12-30,2024-12-26,ATH,GLD2,GLD,416369_SU25,U4OS6_HA,180,SEA,0.027778,185,9,5,15.416667
2024-12-30,2024-12-26,ATH,GLD2,GLD,416369_SU25,U4OS6_TA,3300,SEA,0.023636,3378,141,78,281.5
2024-12-30,2024-12-26,ATH,GLD2,GLD,662391,U0EO3_HA,1400,SEA,0,1400,25,0,116.666667
2024-12-30,2024-12-26,ATH,GLD2,GLD,662391,U0EO3_TA,1604,SEA,-0.011222,1586,29,-18,132.166667
2024-12-30,2024-12-26,ATH,GLD2,GLD,891664_SP25,U0EP1_HA,1500,SEA,0.03,1545,91,45,128.75
2024-12-30,2024-12-26,ATH,GLD2,GLD,891664_SP25,U0EP1_TA,5000,SEA,0.03,5150,295,150,429.166667
2024-12-30,2024-12-26,ONY,GLD2,GLD,484662_SP25,U3FN5_9A,2369,SEA,0.001688,2373,77,4,197.75
2024-12-30,2024-12-26,ONY,GLD2,GLD,484662_SP25,U3FN5_MA,2137,SEA,0.021058,2182,71,45,181.833333
2025-01-03,2025-01-02,ATH,GLD2,GLD,414588_SP25,U4JR3_GA,63,SEA,0,63,4,0,5.25
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,T1HO6_HA,592,SEA,0.028716,609,6,17,50.75
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,T1HO6_TA,1473,SEA,0.029871,1517,16,44,126.416667
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,T3ML8_GA,91,SEA,0.021978,93,2,2,7.75
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,U5HF5_HA,1358,SEA,0.029455,1398,16,40,116.5
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,U5HF5_TA,1885,SEA,0.029708,1941,19,56,161.75
2025-01-03,2025-01-02,ATH,GLD2,GLD,415630_SP25,U5HF8_GA,143,SEA,0.020979,146,3,3,12.166667
2025-01-03,2025-01-03,ATH,GLD2,GLD,416312_SP25,U0EP3_HA,830,SEA,0.028916,854,37,24,71.166667
2025-01-03,2025-01-04,ATH,GLD2,GLD,427214_SP25,U0EO8_HA,599,SEA,0.028381,616,29,17,51.333333
2025-01-03,2025-01-04,ATH,GLD2,GLD,427214_SP25,U0EP6_GA,30,SEA,0,30,2,0,2.5
2025-01-03,2025-01-04,ATH,GLD2,GLD,427214_SP25,U0EQ0_HA,599,SEA,0.028381,616,29,17,51.333333
2025-01-03,2025-01-02,ATH,GLD2,GLD,472900_SP25,U5LL7_GA,43,SEA,0,43,2,0,3.583333
2025-01-03,2025-01-02,ATH,GLD2,GLD,472900_SP25,U5LP8_HA,1398,SEA,0.030043,1440,14,42,120
2025-01-03,2025-01-02,ATH,GLD2,GLD,597547_SP25,U5LJ8_HA,1268,SEA,0.02918,1305,12,37,108.75
2025-01-03,2025-01-02,ATH,GLD2,GLD,597547_SP25,U5LO3_GA,111,SEA,0.018018,113,3,2,9.416667
2025-01-03,2025-01-02,ATH,GLD2,GLD,657062_SP25,T3MR3_GA,534,SEA,0.02809,549,14,15,45.75
2025-01-03,2025-01-02,ATH,GLD2,GLD,657062_SP25,T3MV2_HA,2577,SEA,0.029492,2653,70,76,221.083333
2025-01-03,2025-01-02,ATH,GLD2,GLD,657065_SP25,T3NM5_GA,181,SEA,0.016575,184,4,3,15.333333
2025-01-03,2025-01-02,ATH,GLD2,GLD,659139_SP25,U5LJ1_HA,1335,SEA,0.029213,1374,10,39,114.5
2025-01-03,2025-01-02,ATH,GLD2,GLD,659139_SP25,U5LJ1_TA,1588,SEA,0.029597,1635,13,47,136.25
2025-01-03,2025-01-02,ATH,GLD2,GLD,659139_SP25,U5LN2_GA,105,SEA,0.019048,107,3,2,8.916667
2025-01-03,2025-01-02,ATH,GLD2,GLD,891668_SP25,T1HQ7_HA,1010,SEA,0.029703,1040,70,30,86.666667
2025-01-03,2025-01-02,ATH,GLD2,GLD,891668_SP25,T3MM9_HA,150,SEA,0.026667,154,10,4,12.833333
2025-01-03,2025-01-02,ATH,GLD2,GLD,891668_SP25,T3NL1_GA,30,SEA,0,30,2,0,2.5
2025-01-03,2025-01-02,ATH,GLD2,GLD,891668_SP25,T5BB1_HA,5000,SEA,0.03,5150,327,150,429.166667
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V4GK1_YA,2255,SEA,0.002217,2260,63,5,188.333333
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V4GK2_MA,1540,SEA,0,1540,35,0,128.333333
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V5RM8_7A,4290,SEA,0.001865,4298,110,8,358.166667
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V5RM8_NA,1320,SEA,0.001515,1322,40,2,110.166667
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V5RM9_6A,495,SEA,0,495,10,0,41.25
2025-01-03,2025-01-02,ONY,GLD2,GLD,479566_V1,V5RM9_JA,1210,SEA,0,1210,23,0,100.833333
2025-01-03,2025-01-02,ONY,GLD2,GLD,662642_SP25,U7HO3_7A,2455,SEA,0.029735,2528,81,73,210.666667
2025-01-03,2025-01-02,ONY,GLD2,GLD,662642_SP25,U7IC8_5A,736,SEA,0.009511,743,29,7,61.916667
2025-01-03,2025-01-02,ONY,GLD2,GLD,662642_SP25,U7IM3_GA,912,SEA,0.028509,938,22,26,78.166667
2025-01-03,2025-01-02,ONY,GLD2,GLD,719694_SP25,U0GR4_GA,300,SEA,0.026667,308,9,8,25.666667
2025-01-03,2025-01-02,ONY,GLD2,GLD,722024_SP25,U0QP2_GA,345,SEA,0.028986,355,5,10,29.583333
2025-01-03,2025-01-02,ONY,GLD2,GLD,722024_SP25,U7GM4_GA,439,SEA,0.020501,448,6,9,37.333333
2025-01-03,2025-01-02,ONY,GLD2,GLD,962148_SP25,U0GQ4_GA,100,SEA,0.03,103,2,3,8.583333
2025-01-03,2025-01-02,ONY,GLD2,GLD,962148_SP25,U0LP3_GA,154,SEA,0.012987,156,4,2,13
2025-01-03,2024-12-28,SMA,GLD2,GLD,LOG811_10,1098502_JULY,3624,SEA,0,3624,151,0,302
2025-01-03,2024-12-30,SMA,GLD2,GLD,LNEA541_3,1109476,3648,SEA,0,3648,152,0,304
2025-01-03,2024-12-30,SMA,GLD2,GLD,STF204_3,1108460_AUG,5124,SEA,0,5124,214,0,427
2025-01-02,2025-01-02,TGT,GLD2,GLD,Z9Y97G_C125,7511679,3264,SEA,0.036765,3384,282,120,282
2025-01-03,2025-01-03,TOM,GLD2,GLD,321ACR_2024,MKI202411,150,SEA,0,150,3,0,12.5
2025-01-03,2025-01-03,TOM,GLD2,GLD,321ACR_2024,MKI202412,1200,SEA,0.041667,1250,25,50,104.166667
2025-01-03,2025-01-03,TOM,GLD2,GLD,321ACR_2024,MKI202412_MIX,1800,SEA,0.027778,1850,37,50,154.166667
2025-01-03,2025-01-03,TOM,GLD2,GLD,325ACP_2024,MKI202412,7000,SEA,0.028571,7200,144,200,600
2024-12-30,2024-12-23,KOH,GLD3,GLD,MT44A015RS2/XS2,15368393,19232,SEA,0.02995,19808,2476,576,1650.666667
2024-12-30,2024-12-23,KOH,GLD3,GLD,MT44A015RS2/XS2,15368398,2016,SEA,0.029762,2076,346,60,173
2024-12-30,2024-12-23,KOH,GLD3,GLD,MT44A015RS2/XS2,15379232,1614,SEA,0.02974,1662,277,48,138.5
2024-12-30,2024-12-26,ONY,GLD3,GLD,693683_SP25,T6AZ7_NB,4663,SEA,0,4663,48,0,388.583333
2024-12-30,2024-12-26,ONY,GLD3,GLD,693683_SP25,T6CO2_7A,485,SEA,0.028866,499,8,14,41.583333
2024-12-31,2024-12-31,ONY,GLD3,GLD,693683_SP25,U3DX7_0A,354,SEA,0,354,5,0,29.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,484464_SP25,T7TO1_YA,36,SEA,0.027778,37,5,1,3.083333
2025-01-03,2025-01-02,ONY,GLD3,GLD,604387_SP25,T6CM0_7A,862,SEA,0.0058,867,22,5,72.25
2025-01-03,2025-01-02,ONY,GLD3,GLD,604387_SP25,T6CN4_GA,353,SEA,0.084986,383,7,30,31.916667
2025-01-03,2025-01-02,ONY,GLD3,GLD,660715_SP25,T6BB4_7A,2371,SEA,0.029945,2442,67,71,203.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,680791_SP25,T4UR1_5A,1375,SEA,0.021818,1405,21,30,117.083333
2025-01-03,2025-01-02,ONY,GLD3,GLD,680791_SP25,T4VH9_GA,630,SEA,0.7,1071,11,441,89.25
2025-01-03,2025-01-02,ONY,GLD3,GLD,680791_SP25,T6LW8_7A,7863,SEA,0.136208,8934,127,1071,744.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,680791_SP25,T6MP0_5A,930,SEA,0.026882,955,13,25,79.583333
2025-01-03,2025-01-02,ONY,GLD3,GLD,680795_SP25,T6MT1_5A,751,SEA,0.023968,769,9,18,64.083333
2025-01-03,2025-01-02,ONY,GLD3,GLD,680795_SP25,T6MW9_GA,400,SEA,0.015,406,3,6,33.833333
2025-01-03,2025-01-02,ONY,GLD3,GLD,680795_SP25,T6NW2_7A,6733,SEA,0.090747,7344,70,611,612
2025-01-03,2025-01-02,ONY,GLD3,GLD,681296_SP25,T5XA4_6A,428,SEA,0.023364,438,5,10,36.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,681296_SP25,T5XA4_JA,920,SEA,0.027174,945,6,25,78.75
2025-01-03,2025-01-02,ONY,GLD3,GLD,683599_SP25,T4UL6_GA,353,SEA,0.028329,363,9,10,30.25
2025-01-03,2025-01-02,ONY,GLD3,GLD,690632_SP25,T6DK4_6A,149,SEA,0.026846,153,3,4,12.75
2025-01-03,2025-01-02,ONY,GLD3,GLD,690632_SP25,T6DK4_JA,325,SEA,0.036923,337,6,12,28.083333
2025-01-03,2025-01-02,ONY,GLD3,GLD,690633_SP25,T6BO8_6A,334,SEA,0.071856,358,5,24,29.833333
2025-01-03,2025-01-02,ONY,GLD3,GLD,690633_SP25,T6BO8_JA,718,SEA,0.077994,774,7,56,64.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,690633_SP25,T7UN0_6A,202,SEA,0.029703,208,3,6,17.333333
2025-01-03,2025-01-02,ONY,GLD3,GLD,690633_SP25,T7UN0_JA,441,SEA,0.024943,452,5,11,37.666667
2025-01-03,2025-01-02,ONY,GLD3,GLD,690634_SP25,T5YY1_6A,398,SEA,0.100503,438,7,40,36.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,690634_SP25,T5YY1_JA,855,SEA,0.101754,942,12,87,78.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,690637_SP25,T5ZR6_6A,337,SEA,0.011869,341,6,4,28.416667
2025-01-03,2025-01-02,ONY,GLD3,GLD,690637_SP25,T5ZR6_JA,724,SEA,0.022099,740,9,16,61.666667
2025-01-03,2025-01-02,ONY,GLD3,GLD,690640_SP25,T5WV5_6A,123,SEA,0,123,5,0,10.25
2025-01-03,2025-01-02,ONY,GLD3,GLD,690640_SP25,T5WV5_JA,268,SEA,0,268,7,0,22.333333
2025-01-03,2025-01-02,ONY,GLD3,GLD,690641_SP25,T5WF0_6A,187,SEA,0.026738,192,4,5,16
2025-01-03,2025-01-02,ONY,GLD3,GLD,690641_SP25,T5WF0_JA,499,SEA,0.028056,513,5,14,42.75
2025-01-03,2025-01-02,ONY,GLD3,GLD,690648_SP25,T5YB6_6A,168,SEA,0.089286,183,4,15,15.25
2025-01-03,2025-01-02,ONY,GLD3,GLD,690648_SP25,T5YB6_JA,360,SEA,0.111111,400,5,40,33.333333
2025-01-03,2025-01-02,ONY,GLD3,GLD,691859_SP25,T5XS3_6A,333,SEA,0.009009,336,11,3,28
2025-01-03,2025-01-02,ONY,GLD3,GLD,691859_SP25,T5XS3_JA,669,SEA,0.019432,682,19,13,56.833333
2025-01-03,2025-01-02,ONY,GLD3,GLD,693670_SP25,T5XC0_6A,818,SEA,-0.017115,804,9,-14,67
2025-01-03,2025-01-02,ONY,GLD3,GLD,693670_SP25,T5XC0_JA,1490,SEA,-0.016107,1466,14,-24,122.166667
2025-01-03,2025-01-02,ONY,GLD3,GLD,693683_SP25,T6DB0_6A,825,SEA,0.013333,836,7,11,69.666667
2025-01-03,2025-01-02,ONY,GLD3,GLD,693683_SP25,T6DB0_JA,1504,SEA,0.013963,1525,14,21,127.083333
2025-01-03,2025-01-02,ONY,GLD3,GLD,693848_SP25,T5WY3_9A,426,SEA,0.023474,436,4,10,36.333333
2025-01-03,2025-01-02,ONY,GLD3,GLD,693848_SP25,T5WY3_MA,476,SEA,0.023109,487,4,11,40.583333
2025-01-03,2025-01-02,ONY,GLD3,GLD,693848_SP25,T5XZ2_6A,349,SEA,0.022923,357,3,8,29.75
2025-01-03,2025-01-02,ONY,GLD3,GLD,693848_SP25,T5XZ2_JA,635,SEA,0.029921,654,5,19,54.5
2025-01-03,2025-01-02,ONY,GLD3,GLD,693848_SP25,T5YY5_9A,168,SEA,0.011905,170,3,2,14.166667
